# Time-averaged data for fix viscave
# TimeStep v_visc
15660000 23.9772
15670000 23.9744
15680000 23.9744
15690000 23.9728
15700000 23.9726
15710000 23.9688
15720000 23.9675
15730000 23.9676
15740000 23.9718
15750000 23.9753
15760000 23.9747
15770000 23.9764
15780000 23.9789
15790000 23.9788
15800000 23.9769
15810000 23.9789
15820000 23.9788
15830000 23.9724
15840000 23.9669
15850000 23.9643
15860000 23.9648
15870000 23.9647
15880000 23.9668
15890000 23.9698
15900000 23.9731
15910000 23.9725
15920000 23.9738
15930000 23.9689
15940000 23.9673
15950000 23.9691
15960000 23.9706
15970000 23.9726
15980000 23.9783
15990000 23.9827
16000000 23.9839
16010000 23.9855
16020000 23.9868
16030000 23.9918
16040000 23.9908
16050000 23.9908
16060000 23.9957
16070000 23.9988
16080000 23.997
16090000 24.0014
16100000 24.0082
16110000 24.0133
16120000 24.0167
16130000 24.0158
16140000 24.0168
16150000 24.0137
16160000 24.0109
16170000 24.0047
16180000 24.0016
16190000 23.9986
16200000 23.9987
16210000 24.0012
16220000 24.0012
16230000 24.0046
16240000 24.0085
16250000 24.0083
16260000 24.0084
16270000 24.008
16280000 24.0043
16290000 24.0034
16300000 24.0052
16310000 24.0056
16320000 24.0039
16330000 24.0033
16340000 24.003
16350000 24.0024
16360000 24.0057
16370000 24.0065
16380000 24.0046
16390000 24.0038
16400000 24.0018
16410000 24.0021
16420000 24.0023
16430000 24.005
16440000 24.0107
16450000 24.0171
16460000 24.0257
16470000 24.0295
16480000 24.0374
16490000 24.046
16500000 24.0508
16510000 24.0605
16520000 24.07
16530000 24.0767
16540000 24.0846
16550000 24.0943
16560000 24.1035
16570000 24.1123
16580000 24.1151
16590000 24.1168
16600000 24.1209
16610000 24.1268
16620000 24.133
16630000 24.1388
16640000 24.1445
16650000 24.1507
16660000 24.1536
16670000 24.1593
16680000 24.1603
16690000 24.1593
16700000 24.1595
16710000 24.1647
16720000 24.1644
16730000 24.1667
16740000 24.1685
16750000 24.1723
16760000 24.1707
16770000 24.1726
16780000 24.1771
16790000 24.1781
16800000 24.1798
16810000 24.1812
16820000 24.1823
16830000 24.1842
16840000 24.1821
16850000 24.1852
16860000 24.1879
16870000 24.1844
16880000 24.182
16890000 24.177
16900000 24.1744
16910000 24.1766
16920000 24.1766
16930000 24.1728
16940000 24.1695
16950000 24.1666
16960000 24.1622
16970000 24.1618
16980000 24.1664
16990000 24.1671
17000000 24.1672
17010000 24.1651
17020000 24.1693
17030000 24.1744
17040000 24.178
17050000 24.1794
17060000 24.1821
17070000 24.1846
17080000 24.1873
17090000 24.1911
17100000 24.1944
17110000 24.193
17120000 24.1908
17130000 24.1907
17140000 24.1947
17150000 24.1986
17160000 24.2038
17170000 24.2098
17180000 24.2113
17190000 24.2128
17200000 24.2155
17210000 24.2176
17220000 24.2158
17230000 24.2164
17240000 24.2128
17250000 24.2123
17260000 24.2132
17270000 24.2097
17280000 24.2077
17290000 24.2048
17300000 24.2075
17310000 24.2056
17320000 24.2059
17330000 24.2103
17340000 24.2093
17350000 24.2129
17360000 24.2178
17370000 24.2212
17380000 24.2225
17390000 24.2259
17400000 24.2315
17410000 24.2372
17420000 24.2407
17430000 24.2475
17440000 24.2563
17450000 24.2607
17460000 24.2622
17470000 24.2696
17480000 24.2768
17490000 24.2785
17500000 24.2852
17510000 24.2829
17520000 24.2817
17530000 24.2858
17540000 24.2919
17550000 24.2967
17560000 24.2984
17570000 24.3027
17580000 24.3086
17590000 24.3122
17600000 24.3148
17610000 24.3214
17620000 24.3283
17630000 24.3361
17640000 24.3406
17650000 24.3468
17660000 24.3523
17670000 24.3576
17680000 24.362
17690000 24.3683
17700000 24.3739
17710000 24.3774
17720000 24.3849
17730000 24.3875
17740000 24.3931
17750000 24.3984
17760000 24.4024
17770000 24.4107
17780000 24.4123
17790000 24.4157
17800000 24.4207
17810000 24.4216
17820000 24.4243
17830000 24.4254
17840000 24.4284
17850000 24.4311
17860000 24.4383
17870000 24.4397
17880000 24.4414
17890000 24.4403
17900000 24.4393
17910000 24.4445
17920000 24.4494
17930000 24.4504
17940000 24.4512
17950000 24.4553
17960000 24.4553
17970000 24.4549
17980000 24.4544
17990000 24.4542
18000000 24.4529
18010000 24.456
18020000 24.4578
18030000 24.4585
18040000 24.4598
18050000 24.4629
18060000 24.4665
18070000 24.468
18080000 24.4693
18090000 24.4735
18100000 24.4776
18110000 24.4824
18120000 24.4855
18130000 24.4904
18140000 24.4929
18150000 24.4964
18160000 24.4959
18170000 24.4966
18180000 24.5007
18190000 24.5052
18200000 24.5133
18210000 24.5224
18220000 24.5314
18230000 24.5392
18240000 24.5422
18250000 24.5449
18260000 24.5469
18270000 24.5467
18280000 24.5481
18290000 24.5539
18300000 24.5606
18310000 24.5664
18320000 24.5706
18330000 24.5783
18340000 24.585
18350000 24.591
18360000 24.596
18370000 24.6012
18380000 24.6018
18390000 24.6031
18400000 24.6032
18410000 24.6028
18420000 24.5994
18430000 24.5961
18440000 24.5982
18450000 24.5975
18460000 24.5974
18470000 24.5952
18480000 24.5916
18490000 24.592
18500000 24.5901
18510000 24.5897
18520000 24.5838
18530000 24.5791
18540000 24.5773
18550000 24.575
18560000 24.5724
18570000 24.5703
18580000 24.5714
18590000 24.5725
18600000 24.5722
18610000 24.57
18620000 24.5661
18630000 24.5664
18640000 24.5624
18650000 24.5606
18660000 24.5598
18670000 24.5622
18680000 24.5648
18690000 24.5672
18700000 24.5644
18710000 24.5632
18720000 24.5619
18730000 24.558
18740000 24.5502
18750000 24.5447
18760000 24.5416
18770000 24.5367
18780000 24.5354
18790000 24.5299
18800000 24.5241
18810000 24.5163
18820000 24.5104
18830000 24.5043
18840000 24.504
18850000 24.5012
18860000 24.4987
18870000 24.4947
18880000 24.4911
18890000 24.4875
18900000 24.4864
18910000 24.4848
18920000 24.4824
18930000 24.4785
18940000 24.4745
18950000 24.47
18960000 24.4666
18970000 24.467
18980000 24.4651
18990000 24.4648
19000000 24.4653
19010000 24.4657
19020000 24.4662
19030000 24.4622
19040000 24.4573
19050000 24.4568
19060000 24.456
19070000 24.4567
19080000 24.4593
19090000 24.4622
19100000 24.4629
19110000 24.4615
19120000 24.4636
19130000 24.4642
19140000 24.4595
19150000 24.4561
19160000 24.4532
19170000 24.4502
19180000 24.4527
19190000 24.456
19200000 24.4556
19210000 24.4532
19220000 24.4527
19230000 24.455
19240000 24.4585
19250000 24.4619
19260000 24.4653
19270000 24.4735
19280000 24.4792
19290000 24.4846
19300000 24.4908
19310000 24.4984
19320000 24.5041
19330000 24.5062
19340000 24.5089
19350000 24.5106
19360000 24.5127
19370000 24.516
19380000 24.522
19390000 24.5266
19400000 24.527
19410000 24.5303
19420000 24.5308
19430000 24.534
19440000 24.5389
19450000 24.5419
19460000 24.5428
19470000 24.5424
19480000 24.5448
19490000 24.5422
19500000 24.5418
19510000 24.5424
19520000 24.5408
19530000 24.5412
19540000 24.5396
19550000 24.5421
19560000 24.5453
19570000 24.5456
19580000 24.5431
19590000 24.5359
19600000 24.5318
19610000 24.5293
19620000 24.5236
19630000 24.5195
19640000 24.5158
19650000 24.5139
19660000 24.5165
19670000 24.5182
19680000 24.5164
19690000 24.519
19700000 24.515
19710000 24.5103
19720000 24.5085
19730000 24.5034
19740000 24.5011
19750000 24.4989
19760000 24.4973
19770000 24.499
19780000 24.5028
19790000 24.504
19800000 24.5055
19810000 24.5054
19820000 24.5101
19830000 24.5117
19840000 24.5153
19850000 24.5192
19860000 24.5248
19870000 24.5286
19880000 24.5327
19890000 24.5343
19900000 24.5392
19910000 24.5423
19920000 24.5475
19930000 24.5509
19940000 24.5519
19950000 24.5567
19960000 24.5562
19970000 24.5558
19980000 24.5547
19990000 24.5533
20000000 24.5547
20010000 24.5534
20020000 24.5547
20030000 24.5528
20040000 24.55
20050000 24.5492
20060000 24.5444
20070000 24.5414
20080000 24.5371
20090000 24.5343
20100000 24.5339
20110000 24.5349
20120000 24.534
20130000 24.5352
20140000 24.5382
20150000 24.5414
20160000 24.5451
20170000 24.5468
20180000 24.5502
20190000 24.5538
20200000 24.5545
20210000 24.5582
20220000 24.5612
20230000 24.5626
20240000 24.5629
20250000 24.5651
20260000 24.5651
20270000 24.5668
20280000 24.5651
20290000 24.5651
20300000 24.5651
20310000 24.565
20320000 24.5639
20330000 24.5627
20340000 24.5607
20350000 24.5593
20360000 24.5615
20370000 24.5651
20380000 24.5678
20390000 24.5672
20400000 24.5668
20410000 24.5667
20420000 24.5692
20430000 24.5686
20440000 24.5677
20450000 24.5643
20460000 24.5645
20470000 24.5679
20480000 24.5697
20490000 24.5697
20500000 24.5769
20510000 24.5862
20520000 24.5899
20530000 24.5931
20540000 24.5946
20550000 24.5947
20560000 24.5987
20570000 24.6017
20580000 24.6084
20590000 24.6121
20600000 24.6155
20610000 24.6162
20620000 24.6182
20630000 24.6183
20640000 24.62
20650000 24.6198
20660000 24.6235
20670000 24.6265
20680000 24.6294
20690000 24.6309
20700000 24.6309
20710000 24.6333
20720000 24.6361
20730000 24.6404
20740000 24.6429
20750000 24.6445
20760000 24.648
20770000 24.649
20780000 24.6482
20790000 24.6479
20800000 24.6454
20810000 24.6479
20820000 24.6511
20830000 24.6526
20840000 24.6565
20850000 24.6569
20860000 24.6592
20870000 24.6566
20880000 24.6563
20890000 24.6551
20900000 24.6548
20910000 24.6569
20920000 24.6598
20930000 24.6635
20940000 24.6677
20950000 24.6727
20960000 24.6771
20970000 24.68
20980000 24.6856
20990000 24.6908
21000000 24.6944
21010000 24.6977
21020000 24.7028
21030000 24.7062
21040000 24.7105
21050000 24.717
21060000 24.7218
21070000 24.7251
21080000 24.7299
21090000 24.7338
21100000 24.7393
21110000 24.7446
21120000 24.7488
21130000 24.7513
21140000 24.7538
21150000 24.7551
21160000 24.7538
21170000 24.7564
21180000 24.7607
21190000 24.7663
21200000 24.7682
21210000 24.7742
21220000 24.78
21230000 24.7835
21240000 24.7859
21250000 24.7883
21260000 24.7901
21270000 24.7919
21280000 24.7947
21290000 24.7964
21300000 24.7999
21310000 24.8016
21320000 24.8036
21330000 24.8043
21340000 24.805
21350000 24.8043
21360000 24.8061
21370000 24.8045
21380000 24.8038
21390000 24.8035
21400000 24.8085
21410000 24.8092
21420000 24.8123
21430000 24.8142
21440000 24.8109
21450000 24.8099
21460000 24.8087
21470000 24.811
21480000 24.8089
21490000 24.8105
21500000 24.81
21510000 24.8094
21520000 24.8068
21530000 24.8036
21540000 24.8052
21550000 24.8048
21560000 24.8077
21570000 24.8113
21580000 24.8146
21590000 24.8176
21600000 24.8211
21610000 24.8264
21620000 24.8296
21630000 24.8325
21640000 24.8366
21650000 24.8418
21660000 24.8459
21670000 24.8463
21680000 24.8474
21690000 24.8447
21700000 24.8444
21710000 24.8427
21720000 24.838
21730000 24.8379
21740000 24.8401
21750000 24.8438
21760000 24.847
21770000 24.8506
21780000 24.8542
21790000 24.8568
21800000 24.8594
21810000 24.8588
21820000 24.8611
21830000 24.8654
21840000 24.8688
21850000 24.8714
21860000 24.8722
21870000 24.8738
21880000 24.8775
21890000 24.882
21900000 24.8822
21910000 24.8839
21920000 24.8835
21930000 24.8846
21940000 24.8871
21950000 24.8894
21960000 24.8879
21970000 24.8868
21980000 24.8868
21990000 24.8843
22000000 24.8823
22010000 24.883
22020000 24.8842
22030000 24.8833
22040000 24.8826
22050000 24.885
22060000 24.8835
22070000 24.8871
22080000 24.8902
22090000 24.8942
22100000 24.8979
22110000 24.899
22120000 24.9033
22130000 24.9045
22140000 24.9028
22150000 24.9014
22160000 24.9034
22170000 24.9061
22180000 24.9095
22190000 24.9121
22200000 24.9149
22210000 24.9161
22220000 24.9167
22230000 24.9194
22240000 24.9213
22250000 24.9218
22260000 24.9233
22270000 24.9243
22280000 24.9256
22290000 24.9264
22300000 24.9271
22310000 24.9259
22320000 24.926
22330000 24.9265
22340000 24.9246
22350000 24.9241
22360000 24.9254
22370000 24.9268
22380000 24.9281
22390000 24.929
22400000 24.9286
22410000 24.9273
22420000 24.9261
22430000 24.9277
22440000 24.9265
22450000 24.9278
22460000 24.929
22470000 24.9303
22480000 24.9337
22490000 24.9361
22500000 24.9357
22510000 24.9364
22520000 24.936
22530000 24.9344
22540000 24.9351
22550000 24.9376
22560000 24.9373
22570000 24.9421
22580000 24.9427
22590000 24.9427
22600000 24.9389
22610000 24.938
22620000 24.9366
22630000 24.9365
22640000 24.9353
22650000 24.9353
22660000 24.9337
22670000 24.9321
22680000 24.9298
22690000 24.9277
22700000 24.9267
22710000 24.9262
22720000 24.9253
22730000 24.9264
22740000 24.9259
22750000 24.9253
22760000 24.9265
22770000 24.9234
22780000 24.9252
22790000 24.9228
22800000 24.9238
22810000 24.9243
22820000 24.9254
22830000 24.9266
22840000 24.9269
22850000 24.9278
22860000 24.9309
22870000 24.9315
22880000 24.9317
22890000 24.9306
22900000 24.9299
22910000 24.9293
22920000 24.9299
22930000 24.9326
22940000 24.9364
22950000 24.9393
22960000 24.9407
22970000 24.9396
22980000 24.9393
22990000 24.939
23000000 24.9393
23010000 24.9382
23020000 24.938
23030000 24.9341
23040000 24.9297
23050000 24.9284
23060000 24.9282
23070000 24.9276
23080000 24.9274
23090000 24.9303
23100000 24.9316
23110000 24.9301
23120000 24.9285
23130000 24.9261
23140000 24.9235
23150000 24.9219
23160000 24.9211
23170000 24.9163
23180000 24.9157
23190000 24.9143
23200000 24.9103
23210000 24.9101
23220000 24.9098
23230000 24.9107
23240000 24.9101
23250000 24.9083
23260000 24.9063
23270000 24.9072
23280000 24.9057
23290000 24.9049
23300000 24.908
23310000 24.9104
23320000 24.9103
23330000 24.9092
23340000 24.9081
23350000 24.9063
23360000 24.9091
23370000 24.9117
23380000 24.9156
23390000 24.9176
23400000 24.9214
23410000 24.9246
23420000 24.9273
23430000 24.9283
23440000 24.9276
23450000 24.9297
23460000 24.9316
23470000 24.9337
23480000 24.9351
23490000 24.9374
23500000 24.9414
23510000 24.9454
23520000 24.9481
23530000 24.947
23540000 24.9466
23550000 24.9491
23560000 24.9511
23570000 24.9493
23580000 24.9456
23590000 24.9437
23600000 24.9455
23610000 24.9476
23620000 24.9482
23630000 24.95
23640000 24.9521
23650000 24.9566
23660000 24.9619
23670000 24.962
23680000 24.9614
23690000 24.9606
23700000 24.9591
23710000 24.956
23720000 24.9567
23730000 24.9586
23740000 24.9588
23750000 24.9619
23760000 24.9624
23770000 24.9577
23780000 24.9567
23790000 24.956
23800000 24.9509
23810000 24.9513
23820000 24.9522
23830000 24.9524
23840000 24.9513
23850000 24.9504
23860000 24.9507
23870000 24.9523
23880000 24.9561
23890000 24.9559
23900000 24.9528
23910000 24.9526
23920000 24.9511
23930000 24.9507
23940000 24.949
23950000 24.9483
23960000 24.9498
23970000 24.9498
23980000 24.9482
23990000 24.9467
24000000 24.9494
24010000 24.9503
24020000 24.9498
24030000 24.9489
24040000 24.9465
24050000 24.9461
24060000 24.9477
24070000 24.9481
24080000 24.9485
24090000 24.9492
24100000 24.9504
24110000 24.9519
24120000 24.9536
24130000 24.9547
24140000 24.9545
24150000 24.9567
24160000 24.9556
24170000 24.9564
24180000 24.9556
24190000 24.9543
24200000 24.952
24210000 24.9472
24220000 24.9461
24230000 24.9457
24240000 24.9456
24250000 24.9447
24260000 24.9441
24270000 24.9427
24280000 24.9407
24290000 24.9402
24300000 24.9404
24310000 24.9409
24320000 24.9394
24330000 24.9384
24340000 24.94
24350000 24.9453
24360000 24.9495
24370000 24.949
24380000 24.949
24390000 24.9474
24400000 24.9442
24410000 24.941
24420000 24.9401
24430000 24.9391
24440000 24.9375
24450000 24.9356
24460000 24.9333
24470000 24.9327
24480000 24.9321
24490000 24.9328
24500000 24.9297
24510000 24.9277
24520000 24.9228
24530000 24.9208
24540000 24.919
24550000 24.9141
24560000 24.9125
24570000 24.9092
24580000 24.9074
24590000 24.9057
24600000 24.9066
24610000 24.9057
24620000 24.9052
24630000 24.9048
24640000 24.9044
24650000 24.9034
24660000 24.901
24670000 24.8981
24680000 24.8962
24690000 24.8956
24700000 24.8943
24710000 24.8936
24720000 24.8955
24730000 24.8956
24740000 24.8978
24750000 24.8984
24760000 24.8999
24770000 24.8993
24780000 24.8971
24790000 24.8943
24800000 24.8924
24810000 24.8905
24820000 24.8914
24830000 24.8918
24840000 24.8918
24850000 24.8957
24860000 24.8995
24870000 24.9004
24880000 24.9016
24890000 24.9022
24900000 24.9012
24910000 24.8983
24920000 24.8945
24930000 24.8916
24940000 24.8911
24950000 24.8906
24960000 24.8908
24970000 24.8906
24980000 24.8894
24990000 24.8883
25000000 24.8877
25010000 24.8847
25020000 24.881
25030000 24.8802
25040000 24.8774
25050000 24.8742
25060000 24.8741
25070000 24.8753
25080000 24.8759
25090000 24.8769
25100000 24.8787
25110000 24.878
25120000 24.8761
25130000 24.8729
25140000 24.8727
25150000 24.8726
25160000 24.8747
25170000 24.8744
25180000 24.8733
25190000 24.8719
25200000 24.8694
25210000 24.8672
25220000 24.8653
25230000 24.8656
25240000 24.8665
25250000 24.8669
25260000 24.8676
25270000 24.8675
25280000 24.8685
25290000 24.8693
25300000 24.87
25310000 24.8695
25320000 24.8693
25330000 24.8685
25340000 24.8702
25350000 24.8714
25360000 24.8742
25370000 24.8764
25380000 24.8765
25390000 24.876
25400000 24.8771
25410000 24.8785
25420000 24.8786
25430000 24.879
25440000 24.8812
25450000 24.8828
25460000 24.8833
25470000 24.8839
25480000 24.883
25490000 24.8867
25500000 24.8834
25510000 24.8813
25520000 24.8797
25530000 24.8782
25540000 24.8771
25550000 24.8784
25560000 24.8772
25570000 24.8778
25580000 24.88
25590000 24.8798
25600000 24.8797
25610000 24.8829
25620000 24.887
25630000 24.8874
25640000 24.8903
25650000 24.892
25660000 24.892
25670000 24.8934
25680000 24.8918
25690000 24.8925
25700000 24.8924
25710000 24.8958
25720000 24.8941
25730000 24.8923
25740000 24.8904
25750000 24.8898
25760000 24.8914
25770000 24.8928
25780000 24.8932
25790000 24.894
25800000 24.8968
25810000 24.8983
25820000 24.9028
25830000 24.9044
25840000 24.9089
25850000 24.9117
25860000 24.9134
25870000 24.9155
25880000 24.9167
25890000 24.9152
25900000 24.9148
25910000 24.9123
25920000 24.9115
25930000 24.9088
25940000 24.9111
25950000 24.9103
25960000 24.9111
25970000 24.9124
25980000 24.9132
25990000 24.9114
26000000 24.9123
26010000 24.9122
26020000 24.911
26030000 24.9104
26040000 24.9084
26050000 24.9067
26060000 24.9049
26070000 24.9042
26080000 24.9027
26090000 24.9027
26100000 24.9013
26110000 24.9005
26120000 24.8995
26130000 24.8962
26140000 24.8944
26150000 24.8915
26160000 24.8907
26170000 24.8908
26180000 24.8893
26190000 24.8854
26200000 24.8836
26210000 24.8811
26220000 24.8783
26230000 24.8753
26240000 24.8715
26250000 24.8694
26260000 24.868
26270000 24.8662
26280000 24.861
26290000 24.8605
26300000 24.862
26310000 24.8616
26320000 24.8614
26330000 24.8616
26340000 24.864
26350000 24.8657
26360000 24.8663
26370000 24.8679
26380000 24.867
26390000 24.8672
26400000 24.8674
26410000 24.8711
26420000 24.8723
26430000 24.873
26440000 24.8723
26450000 24.8746
26460000 24.8748
26470000 24.8751
26480000 24.8775
26490000 24.8784
26500000 24.8789
26510000 24.8826
26520000 24.8829
26530000 24.8857
26540000 24.8866
26550000 24.8871
26560000 24.8892
26570000 24.8913
26580000 24.8918
26590000 24.8917
26600000 24.8899
26610000 24.8892
26620000 24.8898
26630000 24.8915
26640000 24.8939
26650000 24.8941
26660000 24.8967
26670000 24.8987
26680000 24.8983
26690000 24.9003
26700000 24.9055
26710000 24.9078
26720000 24.9116
26730000 24.9132
26740000 24.9129
26750000 24.9117
26760000 24.9132
26770000 24.9148
26780000 24.9178
26790000 24.919
26800000 24.9188
26810000 24.9209
26820000 24.9223
26830000 24.922
26840000 24.9238
26850000 24.9274
26860000 24.9303
26870000 24.9331
26880000 24.9313
26890000 24.9328
26900000 24.9359
26910000 24.939
26920000 24.9411
26930000 24.9413
26940000 24.9438
26950000 24.9445
26960000 24.9482
26970000 24.9539
26980000 24.9576
26990000 24.9603
27000000 24.9616
27010000 24.9625
27020000 24.9642
27030000 24.9652
27040000 24.9631
27050000 24.9618
27060000 24.9598
27070000 24.9606
27080000 24.9614
27090000 24.9633
27100000 24.9645
27110000 24.9642
27120000 24.9651
27130000 24.9666
27140000 24.9679
27150000 24.9689
27160000 24.9702
27170000 24.9705
27180000 24.9721
27190000 24.9721
27200000 24.9715
27210000 24.9718
27220000 24.9746
27230000 24.9758
27240000 24.977
27250000 24.9782
27260000 24.977
27270000 24.9756
27280000 24.9727
27290000 24.9702
27300000 24.9693
27310000 24.9699
27320000 24.9709
27330000 24.9737
27340000 24.9743
27350000 24.9773
27360000 24.9781
27370000 24.9782
27380000 24.9773
27390000 24.9787
27400000 24.9781
27410000 24.9754
27420000 24.9728
27430000 24.9699
27440000 24.9682
27450000 24.9644
27460000 24.9634
27470000 24.9629
27480000 24.9642
27490000 24.9663
27500000 24.9671
27510000 24.9667
27520000 24.965
27530000 24.9636
27540000 24.9635
27550000 24.9618
27560000 24.9596
27570000 24.9574
27580000 24.9552
27590000 24.9538
27600000 24.9512
27610000 24.952
27620000 24.9515
27630000 24.9516
27640000 24.9511
27650000 24.9528
27660000 24.9513
27670000 24.9525
27680000 24.9536
27690000 24.9537
27700000 24.9543
27710000 24.9546
27720000 24.9539
27730000 24.9536
27740000 24.9507
27750000 24.9512
27760000 24.9503
27770000 24.9497
27780000 24.9499
27790000 24.9508
27800000 24.9504
27810000 24.9508
27820000 24.949
27830000 24.95
27840000 24.951
27850000 24.9525
27860000 24.954
27870000 24.9573
27880000 24.9603
27890000 24.9615
27900000 24.9633
27910000 24.9652
27920000 24.9683
27930000 24.9709
27940000 24.9731
27950000 24.9752
27960000 24.9787
27970000 24.9792
27980000 24.9799
27990000 24.9803
28000000 24.9841
28010000 24.9883
28020000 24.9897
28030000 24.9918
28040000 24.9921
28050000 24.9921
28060000 24.9944
28070000 24.9945
28080000 24.9992
28090000 25.0046
28100000 25.0104
28110000 25.0146
28120000 25.0198
28130000 25.0244
28140000 25.0276
28150000 25.0344
28160000 25.0408
28170000 25.0486
28180000 25.0548
28190000 25.057
28200000 25.0578
28210000 25.0599
28220000 25.0629
28230000 25.0649
28240000 25.0681
28250000 25.0691
28260000 25.0713
28270000 25.0753
28280000 25.0776
28290000 25.0794
28300000 25.0819
28310000 25.0846
28320000 25.0861
28330000 25.0875
28340000 25.0876
28350000 25.089
28360000 25.0907
28370000 25.0924
28380000 25.0939
28390000 25.0947
28400000 25.0952
28410000 25.0985
28420000 25.1013
28430000 25.1019
28440000 25.1061
28450000 25.1104
28460000 25.1111
28470000 25.1137
28480000 25.1158
28490000 25.1159
28500000 25.1189
28510000 25.1192
28520000 25.1176
28530000 25.1191
28540000 25.1196
28550000 25.1218
28560000 25.1213
28570000 25.123
28580000 25.1265
28590000 25.1295
28600000 25.1287
28610000 25.1276
28620000 25.1282
28630000 25.1293
28640000 25.1261
28650000 25.1257
28660000 25.1243
28670000 25.1238
28680000 25.1222
28690000 25.12
28700000 25.1197
28710000 25.1198
28720000 25.1198
28730000 25.1203
28740000 25.1206
28750000 25.1191
28760000 25.115
28770000 25.114
28780000 25.1148
28790000 25.1144
28800000 25.1131
28810000 25.1098
28820000 25.1072
28830000 25.1042
28840000 25.1027
28850000 25.1038
28860000 25.104
28870000 25.1021
28880000 25.1025
28890000 25.1018
28900000 25.1007
28910000 25.1001
28920000 25.0981
28930000 25.1
28940000 25.1006
28950000 25.1007
28960000 25.0992
28970000 25.0991
28980000 25.0989
28990000 25.0997
29000000 25.1001
29010000 25.102
29020000 25.1052
29030000 25.106
29040000 25.1067
29050000 25.1092
29060000 25.1112
29070000 25.1117
29080000 25.1133
29090000 25.115
29100000 25.1174
29110000 25.118
29120000 25.1179
29130000 25.1174
29140000 25.12
29150000 25.1206
29160000 25.1203
29170000 25.1221
29180000 25.1248
29190000 25.1268
29200000 25.1293
29210000 25.131
29220000 25.1334
29230000 25.1353
29240000 25.1364
29250000 25.1389
29260000 25.1386
29270000 25.1398
29280000 25.1391
29290000 25.1392
29300000 25.1403
29310000 25.1419
29320000 25.1431
29330000 25.1453
29340000 25.1455
29350000 25.1493
29360000 25.1519
29370000 25.1554
29380000 25.158
29390000 25.1603
29400000 25.1621
29410000 25.1623
29420000 25.1616
29430000 25.159
29440000 25.1599
29450000 25.1599
29460000 25.1587
29470000 25.1569
29480000 25.1569
29490000 25.1588
29500000 25.1599
29510000 25.1633
29520000 25.1677
29530000 25.1706
29540000 25.1721
29550000 25.1717
29560000 25.1712
29570000 25.1696
29580000 25.1686
29590000 25.1656
29600000 25.1637
29610000 25.1636
29620000 25.1629
29630000 25.1626
29640000 25.1631
29650000 25.1631
29660000 25.1658
29670000 25.1685
29680000 25.1697
29690000 25.1722
29700000 25.1739
29710000 25.1762
29720000 25.1788
29730000 25.184
29740000 25.1891
29750000 25.1928
29760000 25.1958
29770000 25.1989
29780000 25.2007
29790000 25.2038
29800000 25.2065
29810000 25.2089
29820000 25.2118
29830000 25.2151
29840000 25.2171
29850000 25.2202
29860000 25.2228
29870000 25.2252
29880000 25.2263
29890000 25.2276
29900000 25.2293
29910000 25.2288
29920000 25.2303
29930000 25.2308
29940000 25.2306
29950000 25.2323
29960000 25.2331
29970000 25.2351
29980000 25.2369
29990000 25.237
30000000 25.2379
30010000 25.2382
30020000 25.2394
30030000 25.2386
30040000 25.2402
30050000 25.2426
30060000 25.246
30070000 25.2514
30080000 25.2512
30090000 25.2529
30100000 25.2543
30110000 25.2578
30120000 25.2593
30130000 25.2602
30140000 25.2615
30150000 25.2633
30160000 25.2637
30170000 25.2667
30180000 25.2671
30190000 25.2686
30200000 25.2693
30210000 25.2724
30220000 25.2746
30230000 25.2768
30240000 25.2787
30250000 25.2818
30260000 25.2836
30270000 25.2865
30280000 25.2871
30290000 25.2867
30300000 25.2897
30310000 25.2901
30320000 25.2901
30330000 25.2865
30340000 25.2849
30350000 25.2859
30360000 25.2872
30370000 25.2878
30380000 25.2877
30390000 25.2887
30400000 25.2892
30410000 25.2896
30420000 25.2927
30430000 25.2971
30440000 25.2984
30450000 25.2986
30460000 25.3007
30470000 25.3011
30480000 25.3025
30490000 25.3035
30500000 25.3066
30510000 25.3081
30520000 25.3066
30530000 25.307
30540000 25.3073
30550000 25.3099
30560000 25.3114
30570000 25.3101
30580000 25.3108
30590000 25.3086
30600000 25.3094
30610000 25.3106
30620000 25.3125
30630000 25.3143
30640000 25.3158
30650000 25.3154
30660000 25.3167
30670000 25.3181
30680000 25.3188
30690000 25.3213
30700000 25.3238
30710000 25.3264
30720000 25.327
30730000 25.3269
30740000 25.3256
30750000 25.3239
30760000 25.3224
30770000 25.3203
30780000 25.319
30790000 25.3181
30800000 25.3169
30810000 25.3154
30820000 25.3149
30830000 25.3129
30840000 25.3095
30850000 25.3077
30860000 25.3059
30870000 25.3037
30880000 25.3005
30890000 25.297
30900000 25.2937
30910000 25.2932
30920000 25.2925
30930000 25.2917
30940000 25.2919
30950000 25.2904
30960000 25.2913
30970000 25.2923
30980000 25.2934
30990000 25.2943
31000000 25.2944
31010000 25.2933
31020000 25.2935
31030000 25.2933
31040000 25.2959
31050000 25.2981
31060000 25.2992
31070000 25.2994
31080000 25.2986
31090000 25.2957
31100000 25.2937
31110000 25.2947
31120000 25.2929
31130000 25.2926
31140000 25.2917
31150000 25.2915
31160000 25.2927
31170000 25.2913
31180000 25.2919
31190000 25.2934
31200000 25.2959
31210000 25.2976
31220000 25.2977
31230000 25.297
31240000 25.2945
31250000 25.2924
31260000 25.2893
31270000 25.2869
31280000 25.2853
31290000 25.2822
31300000 25.2801
31310000 25.2799
